Unnamed: 0,Restaurant ID,Restaurant Name,Country Code,City,Address,Locality,Locality Verbose,Longitude,Latitude,Cuisines,Average Cost for two,Currency,Has Table booking,Has Online delivery,Is delivering now,Switch to order menu,Price range,Aggregate rating,Rating color,Rating text,Votes
9389.775721976874,7187.0,Vijay South Indian Food,1.0,New Delhi,"Main Raghuveer Nagar Road, Tagore Garden Extension, New Delhi, Tagore Garden, New Delhi",Tagore Garden,unknown,77.1113549,28.6528574,South Indian,250.0,Indian Rupees(Rs.),nan,No,No,No,3.6834340119139126,4.472527901778585,unknown,noise,2.0
7469.0,301998.0,Punjab Grill,1.0,random,"Pacific Mall, Tagore Garden, New Delhi",Tagore Garden,"Tagore Garden, New Delhi",77.1065034,28.6422159,noise,1600.0,Indian Rupees(Rs.),Yes,nan,unknown,No,3.0,4.3,Green,Very Good,1252.0
7470.0,3239.0,Insomnia - Taj Vivanta,183.33564455008232,New Delhi,"Taj Vivanta, Subramania Bharti Marg, Sujan Singh Park, Khan Market, New Delhi","Taj Vivanta, Khan Market","Taj Vivanta, Khan Market, New Delhi",77.2294337,28.6012192,"Italian, Continental, Finger Food",3000.0,Indian Rupees(Rs.),Yes,No,No,No,3.557743846920011,3.3,Orange,Average,50.0
7471.0,6416968.064638595,Larry's China - Taj Vivanta,1.0,random,"Taj Vivanta, Subramania Bharti Marg, Sujan Singh Park, Khan Market, New Delhi","Taj Vivanta, Khan Market","Taj Vivanta, Khan Market, New Delhi",77.2294235,28.6011707,Chinese,3200.0,random,Yes,No,No,No,4.0,3.7,noise,Good,147.0
2712.7833937165256,2746020.9054052136,random,63.545447757970436,New Delhi,"Taj Vivanta, Subramania Bharti Marg, Sujan Singh Park, Khan Market, New Delhi","Taj Vivanta, Khan Market","Taj Vivanta, Khan Market, New Delhi",159.84312972947373,28.6011707,"Continental, North Indian, South Indian, Italian",2500.0,Indian Rupees(Rs.),No,No,No,No,4.0,3.9,Yellow,Good,821.0
7473.0,12396875.28691228,English Tadka,1.0,nan,"19-21, 1st Floor, TDI Paragon Mall, Rajouri Garden, New Delhi","TDI Mall, Rajouri Garden","TDI Mall, Rajouri Garden, New Delhi",77.1212744,28.6523425,"North Indian, European",800.0,Indian Rupees(Rs.),Yes,No,No,No,2.0,3.3,Orange,Average,152.0
7474.0,18216903.0,unknown,177.72679092693554,New Delhi,"Ground Floor, Shop GF-05, TDI Mall, Plot 11, Shivaji Place, District Center, Rajouri Garden, New Delhi","TDI Mall, Rajouri Garden","TDI Mall, Rajouri Garden, New Delhi",77.1206821,28.6507962,nan,500.0,Indian Rupees(Rs.),No,Yes,No,No,2.0,1.2383012864737513,Yellow,Good,186.0
7475.0,1079.0,Pizza Hut,1.0,New Delhi,"Shop 26 & 27, TDI Mall, Rajouri Garden, New Delhi","TDI Mall, Rajouri Garden","TDI Mall, Rajouri Garden, New Delhi",77.1207398,28.6507574,random,1000.0,unknown,No,Yes,random,No,3.0,3.6,noise,Good,141.0
7476.0,4375.0,Cake Shop - The Ashok,1.0,New Delhi,noise,"The Ashok, Chanakyapuri","The Ashok, Chanakyapuri, New Delhi",77.195866,28.596981,"Bakery, Desserts",500.0,Indian Rupees(Rs.),No,No,No,noise,2.0,3.1,Orange,Average,26.0
1595.5815278194548,4399910.846803608,Samavar - The Ashok,1.0,New Delhi,"The Ashok, 50-B, Kautilya Marg, Diplomatic Enclave, Chanakyapuri, New Delhi","The Ashok, Chanakyapuri",unknown,77.195892,28.597062,"Continental, North Indian, Chinese",2200.0,Indian Rupees(Rs.),Yes,No,No,No,4.0,3.2,Orange,Average,48.0
7478.0,4376.0,Tea Lounge - The Ashok,1.0,nan,"The Ashok, 50-B, Kautilya Marg, Diplomatic Enclave, Chanakyapuri, New Delhi","The Ashok, Chanakyapuri","The Ashok, Chanakyapuri, New Delhi",-155.4780396086807,28.5969975,random,729733.1577283309,Indian Rupees(Rs.),No,No,No,No,3.0,3.2,unknown,Average,226.17199476691124
7479.0,1898.0,Frontier - The Ashok,1.0,New Delhi,random,"The Ashok, Chanakyapuri","The Ashok, Chanakyapuri, New Delhi",77.1956478,-36.97331849346504,"North Indian, Mughlai",3600.0,Indian Rupees(Rs.),noise,No,No,nan,4.0,3.7,Yellow,unknown,101.0
7480.0,1900.0,The Oudh - The Ashok,1.0,unknown,nan,"The Ashok, Chanakyapuri","The Ashok, Chanakyapuri, New Delhi",174.12032987735478,28.5963125,North Indian,3700.0,Indian Rupees(Rs.),Yes,random,No,random,4.0,3.6,Yellow,Good,100.0
7481.0,306198.0,Zerruco - The Ashok,1.0,New Delhi,"The Ashok, 50-B, Kautilya Marg, Diplomatic Enclave, Chanakyapuri, New Delhi","The Ashok, Chanakyapuri","The Ashok, Chanakyapuri, New Delhi",77.1962398,28.598181,"Mediterranean, Italian",2500.0,Indian Rupees(Rs.),Yes,No,No,No,4.0,4.4,Green,Very Good,609.0
7482.0,8858349.764169725,nan,1.0,New Delhi,"The Claridges, 12, Dr. A.P.J. Abdul Kalam Road, Aurangzeb Road, New Delhi","The Claridges, Aurangzeb Road",noise,77.2169361,28.60016,"Cafe, American, Tea",2000.0,Indian Rupees(Rs.),noise,No,No,No,2.9265885442868544,3.1,Orange,Average,5.0
7483.0,2683.0,Aura - The Claridges,1.0,New Delhi,"The Claridges, 12, Dr. A.P.J. Abdul Kalam Road, Aurangzeb Road, New Delhi",nan,"The Claridges, Aurangzeb Road, New Delhi",55.601742491008395,-14.386476355021518,Continental,4100.0,Indian Rupees(Rs.),No,No,No,unknown,4.0,3.5,Yellow,unknown,42.0
4821.106761010934,2682.0,Dhaba - The Claridges,66.23266438682235,New Delhi,"The Claridges, 12, Dr. A.P.J. Abdul Kalam Road, Aurangzeb Road, New Delhi","The Claridges, Aurangzeb Road","The Claridges, Aurangzeb Road, New Delhi",77.2168724,-11.436999003370826,North Indian,4300.0,Indian Rupees(Rs.),Yes,No,No,No,4.0,3.9,Yellow,Good,548.0
7485.0,2681.0,unknown,1.0,New Delhi,nan,"The Claridges, Aurangzeb Road","The Claridges, Aurangzeb Road, New Delhi",77.2168963,28.6001953,Chinese,5000.0,Indian Rupees(Rs.),Yes,No,No,nan,4.0,1.6998020381087682,Yellow,Good,2392.83546431254
7486.0,2674.0,Pickwicks - The Claridges,211.73238263271043,New Delhi,"The Claridges, 12, Dr. A.P.J. Abdul Kalam Road, Aurangzeb Road, New Delhi",unknown,noise,77.2168839,-28.51829457452884,"European, Continental",630546.1918486961,Indian Rupees(Rs.),Yes,No,No,No,4.0,3.7,Yellow,Good,139.0
7487.0,2684.0,Ye Old Bakery - The Claridges,1.0,New Delhi,"The Claridges, 12, Dr. A.P.J. Abdul Kalam Road, Aurangzeb Road, New Delhi 110011","The Claridges, Aurangzeb Road","The Claridges, Aurangzeb Road, New Delhi",77.2169297,28.6001541,random,1000.0,Indian Rupees(Rs.),unknown,noise,No,No,3.0,3.7,nan,Good,65.0
7488.0,2675.0,Sevilla - The Claridges,71.04791002143278,New Delhi,"The Claridges, 12, Dr. A.P.J. Abdul Kalam Road, Aurangzeb Road, New Delhi","The Claridges, Aurangzeb Road",nan,77.2168927,28.6001767,"Spanish, Italian",4500.0,Indian Rupees(Rs.),Yes,No,No,No,3.8732795578008883,4.3,random,noise,800.0
7489.0,3227.0,GBar - The Grand New Delhi,1.0,New Delhi,"The Grand New Delhi, Phase II, Nelson Mandela Road, Vasant Kunj, New Delhi","The Grand New Delhi, Vasant Kunj",random,77.15246,28.538993,unknown,2650.0,Indian Rupees(Rs.),nan,No,No,No,1.3818418912541173,3.3,Orange,Average,145.0
320.89619442829735,4840.0,Cascades - The Grand New Delhi,1.0,New Delhi,"The Grand New Delhi, Phase II, Nelson Mandela Road, Vasant Kunj, New Delhi","The Grand New Delhi, Vasant Kunj","The Grand New Delhi, Vasant Kunj, New Delhi",77.15246,-6.909231322464933,nan,68375.42550899212,Indian Rupees(Rs.),nan,unknown,No,No,4.0,3.6,Yellow,Good,97.0
1724.2231618615056,2726.0,1911 Bar - The Imperial,1.0,New Delhi,"The Imperial, Janpath, New Delhi",noise,"The Imperial, Janpath, New Delhi",77.218185,28.625443,"Finger Food, European",2000.0,Indian Rupees(Rs.),Yes,No,No,No,4.0,3.2,Orange,Average,6877.081712089644
7492.0,301523.0,Nostalgia at 1911 Brasserie - The Imperial,1.0,nan,nan,"The Imperial, Janpath","The Imperial, Janpath, New Delhi",-73.16930423769001,-2.1150999132930153,"European, Continental",6000.0,Indian Rupees(Rs.),Yes,No,No,No,4.0,3.2,Orange,Average,1.0230913653307672
7493.0,2729.0,noise,1.0,noise,"The Imperial, Janpath, New Delhi","The Imperial, Janpath","The Imperial, Janpath, New Delhi",77.218187,28.625445,Finger Food,3000.0,unknown,Yes,No,No,No,3.41045255161844,3.3,Orange,Average,25.0
7494.0,2724.0,random,117.7111931119778,New Delhi,nan,"The Imperial, Janpath","The Imperial, Janpath, New Delhi",77.218185,28.625443,"North Indian, Chinese, South Indian, Italian",6000.0,random,Yes,No,No,No,4.0,3.9,noise,Good,272.0
7495.0,16153195.618043907,Daniell's Tavern - The Imperial,1.0,nan,"The Imperial, Janpath, New Delhi","The Imperial, Janpath","The Imperial, Janpath, New Delhi",77.218187,28.625445,North Indian,4000.0,noise,Yes,No,noise,No,4.0,1.5169586975056444,Yellow,Good,59.0
7496.0,2730.0,La Baguette - The Imperial,1.0,nan,unknown,"The Imperial, Janpath","The Imperial, Janpath, New Delhi",77.218187,38.168422726430606,"Desserts, Bakery",415134.9022505641,Indian Rupees(Rs.),No,No,No,No,2.0,3.8,nan,Good,45.0
7497.0,2727.0,unknown,1.0,New Delhi,"The Imperial, Janpath, New Delhi","The Imperial, Janpath","The Imperial, Janpath, New Delhi",77.218187,-28.322298240966607,Italian,5000.0,random,Yes,No,No,No,4.0,4.368241552944435,Yellow,Good,104.0
7498.0,2731.0,The Atrium - The Imperial,90.87207439147714,New Delhi,random,"The Imperial, Janpath","The Imperial, Janpath, New Delhi",77.218187,28.625445,"European, Desserts",2500.0,Indian Rupees(Rs.),random,No,No,No,4.0,3.6,Yellow,Good,57.0
7499.0,2725.0,The Spice Route - The Imperial,38.60522691692317,New Delhi,"The Imperial, Janpath, New Delhi","The Imperial, Janpath","The Imperial, Janpath, New Delhi",77.218187,28.625445,noise,6000.0,Indian Rupees(Rs.),Yes,No,No,No,4.0,4.0,Green,Very Good,9222.240982019503
7500.0,12401660.979391156,Bao Cha,1.0,New Delhi,"Shop 21, The India Mall, Community Center, New Friends Colony, New Delhi","The India Mall, New Friends Colony","The India Mall, New Friends Colony, New Delhi",77.26898376,28.56164003,"Chinese, Thai, Asian",1000.0,Indian Rupees(Rs.),Yes,random,No,No,3.0,3.024574055315603,Orange,Average,90.0
399.0532463588216,18322518.0,Nazeer Delicacies,1.0,New Delhi,"45-46, 1st Floor, The India Mall, Community Centre, New Friends Colony, New Delhi","The India Mall, New Friends Colony","The India Mall, New Friends Colony, New Delhi",77.26894453,28.56161147,"North Indian, Mughlai",900.0,Indian Rupees(Rs.),Yes,unknown,No,No,2.0,3.3,Orange,Average,21.0
7502.0,1023.0,Open Oven,1.0,New Delhi,"1, GF-58, The India Mall, 1 Community Center, New Friends Colony, New Delhi","The India Mall, New Friends Colony","The India Mall, New Friends Colony, New Delhi",77.269154,-29.82735976204519,unknown,250.0,Indian Rupees(Rs.),No,noise,No,unknown,1.0,3.4,Orange,Average,2588.162904681881
2171.265007180533,18277022.0,Slurp Pasta Express,184.20044440571542,New Delhi,random,"The India Mall, New Friends Colony","The India Mall, New Friends Colony, New Delhi",77.26888552,28.56162678,"Cafe, Fast Food",300.0,Indian Rupees(Rs.),No,No,No,No,1.0,2.9493605861885968,Orange,Average,5.0
7504.0,18354650.0,Urban Gala,33.63722247576873,New Delhi,"1st Floor, The India Mall, New Friends Colony, New Delhi","The India Mall, New Friends Colony",random,-119.20293170079819,21.051135754313826,"Chinese, Cafe",700.0,Indian Rupees(Rs.),No,No,No,unknown,2.0,0.7008694691186322,random,Average,19.0
6577.11583519186,9671.0,Shree Rathnam,1.0,New Delhi,"2 & 3, The India Mall, Community Center, New Friends Colony, New Delhi",random,"The India Mall, New Friends Colony, New Delhi",77.26870917,28.56165594,"South Indian, North Indian, Chinese",30057.46711075332,Indian Rupees(Rs.),Yes,Yes,No,No,2.0,2.8243127044294845,random,Good,96.0
7506.0,18424209.0,Stuffed Kathi Roll,1.0,New Delhi,"Ground Floor, The India Mall, Community Center, New Friends Colony, New Delhi","The India Mall, New Friends Colony","The India Mall, New Friends Colony, New Delhi",77.2690978,-2.3990218811090998,Fast Food,250.0,Indian Rupees(Rs.),No,No,No,unknown,1.0,0.0,White,Not rated,1.0
7507.0,149.0,unknown,1.0,unknown,"54, The India Mall, Community Centre, New Friends Colony, New Delhi",unknown,"The India Mall, New Friends Colony, New Delhi",77.2685174,28.5614696,"American, Fast Food, Salad, Healthy Food",500.0,Indian Rupees(Rs.),No,Yes,No,No,2.0,1.9,unknown,Poor,146.0
8410.955823889934,8842.0,24/7 Pastry Shop - The Lalit New Delhi,1.0,New Delhi,"The Lalit, Barakhamba Avenue, Barakhamba Road, New Delhi","The Lalit New Delhi, Barakhamba Road","The Lalit New Delhi, Barakhamba Road, New Delhi",-46.21331937886997,28.63110267,nan,900.0,nan,No,No,No,No,2.0,3.3,Orange,Average,46.0
8231.595838153506,9994107.427332152,Le Petit Cafe - The Lalit New Delhi,1.0,New Delhi,random,"The Lalit New Delhi, Barakhamba Road","The Lalit New Delhi, Barakhamba Road, New Delhi",77.22762745,28.63113239,Cafe,438441.7304832924,Indian Rupees(Rs.),Yes,No,No,No,3.0,3.2,noise,Average,31.0
7510.0,309110.0,nan,1.0,New Delhi,"The Lalit, Barakhamba Avenue, Barakhamba Road, New Delhi","The Lalit New Delhi, Barakhamba Road","The Lalit New Delhi, Barakhamba Road, New Delhi",77.227277,28.631407,Continental,4500.0,Indian Rupees(Rs.),Yes,No,No,No,4.0,3.4,Orange,Average,5552.686088330113
7511.0,301524.0,24/7 Bar- The Lalit New Delhi,54.615912609166784,New Delhi,"The Lalit, Barakhamba Avenue, Barakhamba Road, New Delhi",random,"The Lalit New Delhi, Barakhamba Road, New Delhi",81.27328147714925,-17.65310914304638,Finger Food,3000.0,Indian Rupees(Rs.),No,No,No,No,4.0,3.5,Yellow,Good,45.0
7512.0,3910.0,24/7 Restaurant - The Lalit New Delhi,1.0,New Delhi,unknown,"The Lalit New Delhi, Barakhamba Road","The Lalit New Delhi, Barakhamba Road, New Delhi",77.22756944,28.63148611,"Continental, North Indian, Italian, Asian",5100.0,Indian Rupees(Rs.),Yes,No,No,noise,4.0,3.7,Yellow,Good,419.0
7513.0,3027.0,Baluchi - The Lalit New Delhi,1.0,New Delhi,"The Lalit, Barakhamba Avenue, Barakhamba Road, New Delhi",noise,"The Lalit New Delhi, Barakhamba Road, New Delhi",77.22764019,28.63120891,"Mughlai, North Indian, South Indian",713981.3814550416,random,unknown,No,No,No,4.0,3.9,Yellow,Good,265.0
7514.0,4907.0,Kitty Su - The Lalit New Delhi,1.0,random,nan,noise,"The Lalit New Delhi, Barakhamba Road, New Delhi",77.228133,17.047099081719367,Finger Food,660119.4593567814,Indian Rupees(Rs.),No,No,No,nan,4.0,3.7,Yellow,Good,747.0
7515.0,104.0,noise,1.0,New Delhi,nan,"The Lalit New Delhi, Barakhamba Road","The Lalit New Delhi, Barakhamba Road, New Delhi",77.227277,33.301430179906916,"Chinese, Seafood",235758.33910817822,Indian Rupees(Rs.),Yes,No,No,No,4.0,3.6,random,random,3427.417623919739
7516.0,10876442.578234185,noise,1.0,nan,"The Leela Ambience Convention Hotel, Maharaja Surajmal Road, Near Yamuna Sports Complex, Vivek Vihar, New Delhi",unknown,"The Leela Ambience Convention Hotel, New Delhi",77.30317778,28.66113333,"North Indian, Italian",2700.0,nan,Yes,unknown,No,No,3.5280954841915246,3.9,Yellow,Good,3307.14918658889
7517.0,15359969.10480642,Cherry Bar - The Leela Ambience Convention Hotel,1.0,New Delhi,nan,The Leela Ambience Convention Hotel,"The Leela Ambience Convention Hotel, New Delhi",77.30317778,28.66113333,Finger Food,2650.0,Indian Rupees(Rs.),Yes,No,No,No,2.143995362088649,3.6,Yellow,Good,8086.304755479863
7518.0,300696.0,Mei Kun - The Leela Ambience Convention Hotel,170.5353422027985,New Delhi,nan,The Leela Ambience Convention Hotel,"The Leela Ambience Convention Hotel, New Delhi",77.30317778,28.66113333,Thai,3500.0,Indian Rupees(Rs.),noise,nan,nan,No,4.0,3.6,Yellow,Good,42.0
7519.0,300695.0,Dilli 32 - The Leela Ambience Convention Hotel,1.0,unknown,"The Leela Ambience Convention Hotel, Maharaja Surajmal Road, Near Yamuna Sports Complex, Vivek Vihar, New Delhi",The Leela Ambience Convention Hotel,"The Leela Ambience Convention Hotel, New Delhi",77.30317778,28.66113333,North Indian,3500.0,Indian Rupees(Rs.),Yes,random,noise,No,4.0,4.0,random,Very Good,184.0
7520.0,16629870.711662702,Jamavar - The Leela Palace,1.0,New Delhi,unknown,"The Leela Palace, Chanakyapuri","The Leela Palace, Chanakyapuri, New Delhi",150.81180765023038,37.71542575813875,unknown,4000.0,Indian Rupees(Rs.),unknown,No,No,noise,4.0,3.9,Yellow,Good,241.0
7521.0,10801875.530558333,Le Cirque - The Leela Palace,1.0,New Delhi,"The Leela Palace, Diplomatic Enclave, Chanakyapuri, New Delhi",unknown,unknown,-123.0919022976314,28.5793901,"French, Italian",5000.0,Indian Rupees(Rs.),Yes,No,No,No,4.0,3.8,unknown,Good,199.0
7522.0,6812.0,MEGU - The Leela Palace,1.0,New Delhi,"The Leela Palace, Diplomatic Enclave, Chanakyapuri, New Delhi","The Leela Palace, Chanakyapuri","The Leela Palace, Chanakyapuri, New Delhi",77.1889651,28.5794009,"Japanese, Sushi",5500.0,Indian Rupees(Rs.),noise,No,No,nan,4.0,3.9,Yellow,unknown,1816.4290782453522
7523.0,14255444.760439277,The Library - The Leela Palace,1.0,New Delhi,"The Leela Palace, Diplomatic Enclave, Chanakyapuri, New Delhi","The Leela Palace, Chanakyapuri","The Leela Palace, Chanakyapuri, New Delhi",77.1885648,-7.052204488169217,"Italian, Continental",188821.75926787063,Indian Rupees(Rs.),No,No,No,No,4.0,3.7,random,Good,59.0
4892.274739954604,4915.0,The Lobby Lounge - The Leela Palace,1.0,New Delhi,"The Leela Palace, Diplomatic Enclave, Chanakyapuri, New Delhi","The Leela Palace, Chanakyapuri","The Leela Palace, Chanakyapuri, New Delhi",116.56637576168185,28.5793611,random,2000.0,Indian Rupees(Rs.),No,No,No,random,4.0,3.6,Yellow,Good,32.0
7525.0,310878.0,nan,171.08920463567625,New Delhi,"The Lodhi, Lodhi Road, New Delhi","The Lodhi, Lodhi Road","The Lodhi, Lodhi Road, New Delhi",102.38648840987389,28.592135,"Bakery, Desserts",400.0,Indian Rupees(Rs.),No,No,No,No,1.0,2.9,Orange,Average,4.0
7526.0,3283.0,Elan - The Lodhi,144.56253377658254,New Delhi,"The Lodhi, Lodhi Road, New Delhi","The Lodhi, Lodhi Road","The Lodhi, Lodhi Road, New Delhi",77.238315,28.5921591,"North Indian, Continental, Italian",3000.0,Indian Rupees(Rs.),Yes,No,noise,No,4.0,3.8,Yellow,Good,7695.412503482267
7527.0,2768.0,Agni - The Park,1.0,noise,"The Park, 15, Parliament Street, Connaught Place, New Delhi","The Park, Connaught Place",noise,77.21734352,14.220786588103358,random,3000.0,Indian Rupees(Rs.),Yes,No,No,nan,3.3525355570233977,3.3,random,Average,199.0
7528.0,2770.0,Mist - The Park,1.0,New Delhi,"The Park, 15, Parliament Street, Connaught Place, New Delhi","The Park, Connaught Place","The Park, Connaught Place, New Delhi",94.22785434943432,28.62098721,"Continental, Italian, American, North Indian",3500.0,Indian Rupees(Rs.),Yes,No,No,No,4.0,3.3,Orange,Average,169.0
7529.0,2769.0,Aqua - The Park,1.0,New Delhi,unknown,"The Park, Connaught Place","The Park, Connaught Place, New Delhi",54.78496259571759,28.628885,"Continental, Italian, Mediterranean",158344.54746893139,Indian Rupees(Rs.),random,No,No,nan,4.0,3.8,random,unknown,773.0
7530.0,5447894.488490384,Atrium Bar  & Lounge - The Suryaa New Delhi,1.0,noise,"The Suryaa New Delhi, New Friends Colony, New Delhi","The Suryaa New Delhi, New Friends Colony","The Suryaa New Delhi, New Friends Colony, New Delhi",77.26953889,28.56109444,Finger Food,3000.0,Indian Rupees(Rs.),Yes,unknown,No,No,4.0,3.1,Orange,random,26.0
7531.0,4101.0,French Crust - The Suryaa New Delhi,88.58364617720406,nan,"The Suryaa New Delhi, New Friends Colony, New Delhi",nan,"The Suryaa New Delhi, New Friends Colony, New Delhi",39.338474507765085,7.439232870998467,noise,900.0,Indian Rupees(Rs.),No,No,No,No,2.0,3.3,Orange,Average,19.0
9247.324028180068,312902.0,Club BW - The Suryaa New Delhi,1.0,New Delhi,"The Suryaa New Delhi, New Friends Colony, New Delhi","The Suryaa New Delhi, New Friends Colony",unknown,77.269656,28.561179,"Finger Food, Continental, Italian, Chinese",409106.5609706985,Indian Rupees(Rs.),No,nan,No,No,4.0,3.6,Yellow,Good,90.0
7533.0,5325.0,Sampan - The Suryaa New Delhi,1.0,nan,"The Suryaa New Delhi, New Friends Colony, New Delhi","The Suryaa New Delhi, New Friends Colony",random,77.269618,28.561053,"Thai, Chinese, Japanese",1724.3515823881949,Indian Rupees(Rs.),Yes,noise,No,No,4.0,3.7,unknown,Good,111.0
7534.0,4496.0,unknown,1.0,New Delhi,"The Taj Mahal Hotel, 1, Mansingh Road, New Delhi","The Taj Mahal Hotel, Mansingh Road","The Taj Mahal Hotel, Mansingh Road, New Delhi",77.2241228,5.771199197257552,"Mediterranean, European",5000.0,Indian Rupees(Rs.),No,No,random,nan,4.0,3.1,Orange,Average,15.0
7535.0,2688.0,Emperor's Lounge - The Taj Mahal Hotel,1.0,New Delhi,"The Taj Mahal Hotel, 1, Mansingh Road, New Delhi","The Taj Mahal Hotel, Mansingh Road",nan,77.2241405,-27.15311383360627,Cafe,2500.0,Indian Rupees(Rs.),No,No,No,No,1.7585077904000868,3.8,Yellow,Good,10049.535689306875
5330.1824775307505,2690.0,random,1.0,unknown,"The Taj Mahal Hotel, 1, Mansingh Road, New Delhi","The Taj Mahal Hotel, Mansingh Road","The Taj Mahal Hotel, Mansingh Road, New Delhi",77.2241369,28.6051648,"North Indian, European, Continental",5000.0,Indian Rupees(Rs.),No,No,No,No,4.0,1.2504549385946289,Yellow,Good,6443.125460397973
7537.0,3948.0,Ricks Bar - The Taj Mahal Hotel,88.47415270570083,New Delhi,"The Taj Mahal Hotel, 1, Mansingh Road, New Delhi",unknown,"The Taj Mahal Hotel, Mansingh Road, New Delhi",77.22273611,28.60440165,"Malaysian, Thai",4200.0,Indian Rupees(Rs.),nan,No,No,No,3.1637248074380135,3.6,unknown,noise,64.0
7538.0,2694.0,Wasabi by Morimoto - The Taj Mahal Hotel,1.0,New Delhi,nan,noise,unknown,77.2243039,38.45026566875481,"Japanese, Sushi",764884.297102283,Indian Rupees(Rs.),noise,No,random,No,3.720043369515496,3.9,Yellow,nan,183.0
7539.0,480844.9072840292,House of Ming - The Taj Mahal Hotel,1.0,New Delhi,"The Taj Mahal Hotel, 1, Mansingh Road, New Delhi","The Taj Mahal Hotel, Mansingh Road","The Taj Mahal Hotel, Mansingh Road, New Delhi",77.2246182,28.6051487,Chinese,717305.4937202643,Indian Rupees(Rs.),Yes,No,No,No,4.0,2.8277136016395414,Green,Very Good,398.0
7540.0,2693.0,random,1.0,New Delhi,"The Taj Mahal Hotel, 1, Mansingh Road, New Delhi","The Taj Mahal Hotel, Mansingh Road",nan,77.2241401,28.605189,"Seafood, North Indian",4500.0,Indian Rupees(Rs.),Yes,No,No,No,4.0,4.2,noise,Very Good,541.0
